Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-March-2015,1945.05,2009.90,1945.05,2000.80,1994.719283221648932753,46709,8419,93171343.00,14176,30.35,64.85,55.75
27-March-2015,1984.55,1987.90,1948.00,1955.15,1960.766550964047733664,39469,5540,77389495.00,11795,29.88,39.90,-29.40
26-March-2015,1998.75,2013.00,1962.00,1975.20,1991.559735522115823073,48246,5782,96084791.00,11304,23.43,51.00,-23.55
25-March-2015,2021.00,2036.95,1986.60,2009.20,2009.649440616901586498,79105,9281,158973319.00,21417,27.07,50.35,-11.80
24-March-2015,1930.70,2028.00,1924.15,2011.15,1985.996919219535615689,74981,10030,148912035.00,17127,22.84,103.85,80.45
23-March-2015,1910.00,1940.00,1895.90,1921.55,1916.795227317673427234,45509,5461,87231434.00,13133,28.86,44.10,11.55
20-March-2015,1922.00,1956.00,1885.80,1905.65,1922.460363001309798540,80165,11085,154114035.00,24379,30.41,70.20,-16.35
19-March-2015,1906.00,1958.00,1884.30,1921.10,1929.142040359927001909,94797,12335,182876878.00,25385,26.78,73.70,15.10
18-March-2015,1885.00,1895.00,1866.45,1873.70,1877.273877017008286088,25223,3638,47350479.00,7500,29.73,28.55,-11.30
17-March-2015,1875.00,1893.00,1866.20,1876.40,1879.584512648151424022,22612,2935,42501165.00,6513,28.80,26.80,1.40
16-March-2015,1880.00,1894.70,1860.00,1863.55,1872.614887844901740223,75565,6007,141504144.00,50392,66.69,34.70,-16.45
13-March-2015,1900.00,1905.75,1866.95,1878.05,1885.289726714456976488,40873,8190,77057447.00,13321,32.59,38.80,-21.95
12-March-2015,1870.00,1889.90,1860.00,1883.30,1872.171434891608907240,40686,5155,76171167.00,10486,25.77,29.90,13.30
11-March-2015,1899.00,1902.55,1859.90,1872.20,1874.181494594543423518,52817,7037,98988644.00,16832,31.87,42.65,-26.80
10-March-2015,1871.50,1917.70,1870.00,1901.50,1897.606200307342820872,44901,5171,85204416.00,10595,23.60,47.70,30.00
9-March-2015,1840.00,1880.00,1834.60,1868.55,1863.033933193388631870,49067,5978,91413486.00,13184,26.87,45.40,28.55
5-March-2015,1780.00,1843.65,1775.80,1838.30,1825.799225654113929544,57597,6905,105160558.00,15582,27.05,67.85,58.30
4-March-2015,1810.00,1832.70,1761.05,1780.95,1810.056915299121293584,49846,5743,90224097.00,8635,17.32,71.65,-29.05
3-March-2015,1790.00,1824.80,1784.40,1803.15,1807.158889999231301406,65045,7187,117546650.00,26588,40.88,40.40,13.15
2-March-2015,1750.00,1807.00,1743.70,1797.80,1788.035332493142560604,67445,9442,120594043.00,16293,24.16,63.30,47.80
28-February-2015,1740.00,1754.90,1720.10,1746.95,1735.900849423810710793,52153,5405,90532437.00,10383,19.91,34.80,6.95
27-February-2015,1710.00,1744.25,1704.60,1738.10,1726.301116253743533895,47749,5698,82429152.00,14958,31.33,39.65,28.10
26-February-2015,1668.85,1715.90,1648.85,1702.75,1689.555286198551128673,247503,20927,418170002.00,142981,57.77,67.05,33.90
25-February-2015,1674.95,1674.95,1649.05,1666.10,1663.137792074657994273,28289,3052,47048505.00,7682,27.16,25.90,-8.85
24-February-2015,1646.05,1667.30,1626.00,1660.20,1660.243463635900310891,117726,4658,195453822.00,82932,70.44,41.30,14.15
23-February-2015,1694.95,1703.00,1604.40,1648.70,1641.947689466753447258,132134,13552,216957116.00,37067,28.05,98.60,-46.25
20-February-2015,1685.00,1697.95,1675.85,1690.95,1685.256806887380135787,28574,3166,48154528.00,10721,37.52,22.10,5.95
19-February-2015,1692.50,1705.60,1675.00,1687.10,1690.167328398934692743,61203,5586,103443311.00,18808,30.73,30.60,-5.40
18-February-2015,1678.10,1685.80,1664.45,1681.45,1677.562712084206886117,46267,4156,77615794.00,12463,26.94,21.35,3.35
16-February-2015,1683.00,1690.00,1653.00,1658.95,1665.962850664416789706,37928,4408,63186639.00,10194,26.88,37.00,-24.05
13-February-2015,1678.25,1692.50,1644.60,1679.05,1674.880659703749334976,107139,10856,179445039.00,27748,25.90,47.90,0.80
12-February-2015,1592.00,1631.00,1586.80,1619.80,1604.641518880602914437,37949,3619,60894541.00,10650,28.06,44.20,27.80
11-February-2015,1566.65,1598.00,1558.20,1590.65,1584.123090065901879423,40970,4462,64901523.00,9103,22.22,39.80,24.00
10-February-2015,1546.00,1570.45,1540.00,1562.60,1555.578917389387035131,54424,5028,84660827.00,9669,17.77,30.45,16.60
9-February-2015,1567.00,1572.00,1541.00,1545.15,1551.794185874339864764,40522,3187,62881804.00,4652,11.48,31.00,-21.85
6-February-2015,1580.00,1588.20,1562.00,1567.55,1572.739089090730235760,30497,3419,47963824.00,4374,14.34,26.20,-12.45
5-February-2015,1585.00,1608.65,1560.95,1582.50,1592.645500279485746226,62615,6195,99723498.00,10925,17.45,47.70,-2.50
4-February-2015,1555.00,1598.80,1550.00,1578.65,1571.731447928155033874,50776,4704,79806236.00,9778,19.26,48.80,23.65
3-February-2015,1565.00,1576.00,1523.55,1545.30,1555.241567288805185059,135929,13064,211402431.00,20332,14.96,52.45,-19.70
2-February-2015,1587.00,1606.00,1546.30,1555.65,1578.866869852798132416,61684,8595,97390824.00,16620,26.94,59.70,-31.35
30-January-2015,1561.00,1589.40,1546.35,1584.35,1569.905981414060811597,120306,10227,188869109.00,47029,39.09,43.05,23.35
29-January-2015,1532.00,1563.00,1520.55,1555.35,1547.701262272089761570,116932,10414,180975804.00,28056,23.99,42.45,23.35
28-January-2015,1521.25,1533.00,1503.00,1513.35,1519.050270171817133143,49413,4308,75060831.00,11756,23.79,30.00,-7.90
27-January-2015,1499.90,1529.50,1480.00,1523.05,1512.228272060044502009,60222,6446,91069411.00,23826,39.56,49.50,23.15
23-January-2015,1510.00,1520.55,1473.25,1489.35,1494.399778536495340038,54185,5044,80974052.00,11630,21.46,47.30,-20.65
22-January-2015,1485.00,1518.80,1484.00,1503.30,1501.551566657876441397,83426,6095,125268441.00,38103,45.67,34.80,18.30
21-January-2015,1480.00,1487.65,1461.00,1483.95,1474.318589762329347794,34207,3207,50432016.00,9266,27.09,26.65,3.95
20-January-2015,1470.00,1480.00,1455.00,1475.80,1471.394071748674901612,43959,3480,64681012.00,17354,39.48,25.00,5.80
19-January-2015,1435.00,1466.00,1431.00,1462.70,1450.500668422118695564,24685,2195,35805609.00,7010,28.40,35.00,27.70
16-January-2015,1435.00,1445.80,1427.75,1429.00,1434.065742574257425742,17675,1626,25347112.00,4701,26.60,18.05,-6.00
15-January-2015,1431.15,1459.00,1410.00,1436.90,1436.259592819481271524,65622,6305,94250227.00,17310,26.38,49.00,5.75
14-January-2015,1434.00,1440.00,1411.00,1423.90,1425.585111427216690374,16872,1710,24052472.00,4828,28.62,29.00,-10.10
13-January-2015,1435.00,1450.00,1422.40,1430.60,1438.348077759561013149,29887,2534,42987909.00,9742,32.60,27.60,-4.40
12-January-2015,1425.00,1434.30,1416.50,1431.40,1426.167702630387354381,24293,2096,34645892.00,7524,30.97,17.80,6.40
9-January-2015,1411.55,1425.00,1408.00,1419.55,1419.353619272120968205,34786,3326,49373635.00,16052,46.15,17.00,8.00
8-January-2015,1379.30,1411.85,1379.30,1406.40,1397.841579968259566214,28355,3602,39635798.00,7372,26.00,32.55,27.10
7-January-2015,1400.00,1401.90,1364.60,1376.50,1380.987281118201691434,45287,4387,62540771.00,12926,28.54,37.30,-23.50
6-January-2015,1429.00,1429.00,1387.15,1394.55,1401.420806056930123606,47813,4405,67006133.00,16383,34.26,41.85,-34.45
5-January-2015,1442.95,1442.95,1425.00,1429.70,1434.966628409993820075,22654,1980,32507734.00,11575,51.09,17.95,-13.25
2-January-2015,1434.65,1442.45,1429.05,1432.70,1434.915860066371681415,14464,1521,20754623.00,3968,27.43,13.40,-1.95
1-January-2015,1433.90,1435.00,1425.20,1427.45,1429.576261937244201909,14660,1555,20957588.00,5071,34.59,9.80,-6.45
31-December-2014,1440.00,1442.00,1423.00,1427.55,1432.536180631120783460,29408,2449,42128024.00,8938,30.39,19.00,-12.45
30-December-2014,1434.00,1440.00,1410.00,1428.70,1430.302876170960187353,27328,2943,39087317.00,5596,20.48,30.00,-5.30
29-December-2014,1420.10,1437.00,1415.75,1431.75,1425.534712173084389228,28333,3083,40389675.00,6774,23.91,21.25,11.65
26-December-2014,1404.20,1416.05,1392.00,1406.40,1404.779084041548630783,21180,2425,29753221.00,5129,24.22,24.05,2.20
24-December-2014,1439.00,1444.90,1397.80,1402.75,1415.676706673801697117,65405,3641,92592335.00,27540,42.11,47.10,-36.25
23-December-2014,1450.00,1461.00,1432.45,1439.50,1445.941526623353054335,27551,3012,39837135.00,9712,35.25,28.55,-10.50
22-December-2014,1423.10,1445.00,1413.50,1440.85,1429.424701081799202884,21076,2905,30126555.00,5232,24.82,31.50,17.75
19-December-2014,1431.00,1439.90,1414.00,1418.30,1426.490839540970404670,24835,2142,35426900.00,6237,25.11,25.90,-12.70
18-December-2014,1392.25,1429.50,1392.25,1425.25,1411.591801340165549862,38055,4316,53718126.00,9775,25.69,37.25,33.00
17-December-2014,1425.00,1425.00,1343.00,1393.45,1387.019144936063950401,69679,6305,96646107.00,16883,24.23,82.00,-31.55
16-December-2014,1436.00,1446.80,1418.20,1425.60,1429.614216396748377339,31738,2906,45373096.00,8552,26.95,28.60,-10.40
15-December-2014,1447.05,1459.40,1436.95,1446.00,1445.950641117994525284,34705,2708,50181717.00,8170,23.54,22.45,-1.05
12-December-2014,1450.00,1464.40,1444.80,1451.00,1453.349791928132637558,30278,2714,44004525.00,6869,22.69,19.60,1.00
11-December-2014,1435.00,1446.00,1418.05,1436.65,1435.268337477396021699,35392,3365,50797017.00,9297,26.27,27.95,1.65
10-December-2014,1432.50,1450.00,1425.00,1430.90,1434.461673678750504293,34702,2905,49778689.00,6110,17.61,25.00,-1.60
9-December-2014,1452.10,1467.00,1420.65,1432.25,1442.274312421355383785,38941,3322,56163604.00,12534,32.19,46.35,-19.85
8-December-2014,1476.25,1476.25,1452.10,1457.15,1462.856122880360749682,21289,1818,31142744.00,5906,27.74,24.15,-19.10
5-December-2014,1482.05,1495.00,1471.10,1474.30,1481.551223141219202660,45702,1502,67709854.00,4602,10.07,23.90,-7.75
4-December-2014,1474.20,1492.30,1468.00,1482.05,1481.534732291144913399,37933,3299,56199057.00,8306,21.90,24.30,7.85
3-December-2014,1481.00,1482.15,1465.00,1468.95,1472.300133155792276964,18775,1943,27642435.00,5195,27.67,17.15,-12.05
2-December-2014,1462.00,1482.00,1455.00,1477.85,1470.578593207864577857,38044,2512,55946692.00,12120,31.86,27.00,15.85
1-December-2014,1480.00,1498.00,1458.50,1461.35,1474.303004773939904521,28488,2503,41999944.00,10102,35.46,39.50,-18.65
28-November-2014,1454.60,1485.00,1449.85,1481.10,1468.856960309777347531,51650,3413,75866462.00,18089,35.02,35.15,26.50
27-November-2014,1446.00,1455.00,1431.00,1448.90,1447.047698660489475274,49645,2936,71838683.00,17716,35.69,24.00,2.90
26-November-2014,1453.00,1465.55,1437.00,1440.85,1449.903012877622094435,24694,2091,35803905.00,8734,35.37,28.55,-12.15
25-November-2014,1480.00,1480.00,1431.70,1454.55,1450.852859209087381380,28347,2632,41127326.00,5493,19.38,48.30,-25.45
24-November-2014,1495.10,1500.00,1460.10,1472.45,1474.986610993223355465,73045,4663,107740397.00,17353,23.76,39.90,-22.65
21-November-2014,1466.75,1475.70,1452.30,1464.10,1464.092231950137026168,41233,3323,60368915.00,10588,25.68,23.40,-2.65
20-November-2014,1454.00,1472.00,1452.25,1469.15,1463.062070719918595777,35379,2773,51761673.00,10003,28.27,19.75,15.15
19-November-2014,1450.00,1463.00,1442.10,1449.15,1451.681782733023309552,34621,2768,50258675.00,8120,23.45,20.90,-0.85
18-November-2014,1453.50,1469.55,1440.55,1447.55,1457.409359768260741357,57651,4477,84021107.00,16825,29.18,29.00,-5.95
17-November-2014,1444.00,1454.20,1430.00,1444.85,1438.606596736596736596,42900,3242,61716223.00,13360,31.14,24.20,0.85
14-November-2014,1442.00,1455.00,1431.90,1444.25,1441.571425205014610236,42436,3270,61174525.00,8535,20.11,23.10,2.25
13-November-2014,1427.00,1458.80,1426.60,1439.20,1443.085682305460966073,63432,5753,91537811.00,16799,26.48,32.20,12.20
12-November-2014,1435.00,1438.00,1419.15,1423.30,1428.739075249320036264,27575,2389,39397480.00,7594,27.54,18.85,-11.70
11-November-2014,1435.00,1441.00,1421.25,1430.15,1434.700548879371283629,96196,5119,138012454.00,65258,67.84,19.75,-4.85
10-November-2014,1423.00,1444.50,1410.15,1430.45,1430.089901557417659349,92846,7487,132778127.00,24729,26.63,34.35,7.45
7-November-2014,1387.00,1427.70,1378.40,1419.75,1402.630713729348583610,97572,7921,136857484.00,32734,33.55,49.30,32.75
5-November-2014,1362.50,1390.00,1359.00,1381.80,1376.101064838220424671,63296,5246,87101693.00,26991,42.64,31.00,19.30
3-November-2014,1389.95,1389.95,1356.00,1359.00,1362.393319237928894813,87026,13797,118563641.00,40046,46.02,33.95,-30.95
31-October-2014,1355.00,1373.75,1351.65,1369.10,1363.613730038533059831,52163,4035,71130183.00,14592,27.97,22.10,14.10
30-October-2014,1361.00,1368.40,1341.65,1345.90,1350.111968373397946821,78415,5697,105869030.00,39767,50.71,26.75,-15.10
29-October-2014,1361.10,1376.45,1347.00,1355.15,1357.664489921842863019,58344,6060,79211577.00,10619,18.20,29.45,-5.95
28-October-2014,1400.00,1406.85,1322.65,1357.65,1376.611251413326369331,336971,27069,463878070.00,87621,26.00,84.20,-42.35
27-October-2014,1393.00,1399.00,1382.00,1394.05,1390.477320564091770153,19004,1728,26424631.00,5963,31.38,17.00,1.05
23-October-2014,1400.00,1400.00,1385.00,1391.55,1391.176817662733155690,5254,667,7309243.00,3153,60.01,15.00,-8.45
22-October-2014,1370.00,1391.65,1362.05,1388.30,1382.097723927075076435,26493,2238,36615915.00,7195,27.16,29.60,18.30
21-October-2014,1388.50,1399.00,1351.60,1367.85,1373.820102945381755790,34970,3482,48042489.00,7032,20.11,47.40,-20.65
20-October-2014,1359.00,1390.05,1346.85,1385.00,1374.337861635220125786,39750,2987,54629930.00,13140,33.06,43.20,26.00
17-October-2014,1320.00,1349.70,1309.60,1343.25,1331.155612086616615995,96702,4281,128725410.00,40333,41.71,40.10,23.25
16-October-2014,1330.00,1344.05,1307.10,1318.45,1331.087149446314929062,51383,3699,68395251.00,21594,42.03,36.95,-11.55
14-October-2014,1335.00,1341.00,1322.75,1331.55,1331.995380757555760855,30308,2804,40370116.00,7221,23.83,18.25,-3.45
13-October-2014,1330.00,1366.90,1317.25,1328.00,1333.614534830640007303,76671,4983,102249560.00,29897,38.99,49.65,-2.00
10-October-2014,1335.00,1341.00,1320.50,1328.20,1328.780448760005248655,38105,3457,50633179.00,5860,15.38,20.50,-6.80
9-October-2014,1334.20,1355.95,1331.00,1339.90,1342.520357967230483974,52854,4624,70957571.00,14668,27.75,24.95,5.70
8-October-2014,1368.05,1374.70,1321.10,1331.10,1350.161161461064090080,40053,3625,54078005.00,9994,24.95,53.60,-36.95
7-October-2014,1399.95,1399.95,1363.50,1366.10,1382.684409641004779823,49165,3803,67979679.00,21930,44.60,36.45,-33.85
1-October-2014,1396.70,1400.00,1380.00,1387.35,1387.416717000418157320,43046,2968,59722740.00,14589,33.89,20.00,-9.35
30-September-2014,1396.00,1405.55,1384.00,1394.95,1393.993546827794561933,41375,3456,57676483.00,10108,24.43,21.55,-1.05
29-September-2014,1379.55,1401.60,1375.30,1395.60,1393.431204415533215060,30438,2964,42413259.00,4842,15.91,26.30,16.05
26-September-2014,1363.00,1389.00,1359.10,1379.90,1373.127970579335707469,42963,3464,58993697.00,12003,27.94,29.90,16.90
25-September-2014,1370.00,1390.55,1354.05,1364.85,1375.989753984561559393,36014,3066,49554895.00,8823,24.50,36.50,-5.15
24-September-2014,1360.00,1374.00,1342.15,1365.45,1357.123674651269647238,230694,3535,313080289.00,9266,4.02,31.85,5.45
23-September-2014,1404.00,1404.00,1350.00,1356.05,1379.261808952931158270,59891,4350,82605369.00,21988,36.71,54.00,-47.95
22-September-2014,1400.00,1415.05,1377.00,1388.65,1395.739123058362237973,53048,3557,74041169.00,21272,40.10,38.05,-11.35
19-September-2014,1377.35,1411.80,1367.00,1401.55,1392.449133268617390098,72110,5192,100409507.00,13215,18.33,44.80,24.20
18-September-2014,1368.00,1391.50,1359.60,1377.35,1375.563432470053129962,51007,4142,70163364.00,11577,22.70,31.90,9.35
17-September-2014,1372.00,1391.00,1342.20,1365.20,1364.255137772675086107,69680,5337,95061298.00,19566,28.08,48.80,-6.80
16-September-2014,1434.90,1442.30,1350.80,1362.60,1396.534697066553022231,154869,12824,216279932.00,32787,21.17,91.50,-72.30
15-September-2014,1359.00,1422.00,1352.70,1414.80,1387.526109244819757347,97341,7907,135063179.00,25285,25.98,69.30,55.80
12-September-2014,1330.00,1363.85,1307.25,1359.25,1342.614045015607601175,54781,4291,73549740.00,12959,23.66,56.60,29.25
11-September-2014,1346.10,1348.40,1315.75,1320.55,1325.474386364715377676,42126,4040,55836934.00,13275,31.51,32.65,-25.55
10-September-2014,1359.85,1359.85,1338.25,1344.65,1348.888526119402985074,27872,2267,37596221.00,6516,23.38,21.60,-15.20
9-September-2014,1337.50,1356.00,1330.00,1350.75,1342.201195868816814640,27595,1941,37038042.00,4586,16.62,26.00,13.25
8-September-2014,1340.00,1346.80,1330.40,1336.80,1337.122316200390370852,30740,3234,41103140.00,8930,29.05,16.40,-3.20
5-September-2014,1330.00,1330.80,1315.00,1328.30,1322.806116123699979337,29038,2756,38411644.00,5763,19.85,15.80,-1.70
4-September-2014,1312.50,1332.00,1309.00,1325.65,1324.136106679272784573,50769,3270,67225066.00,18051,35.56,23.00,13.15
3-September-2014,1324.95,1324.95,1296.00,1312.45,1306.510530276651428186,89029,4321,116317326.00,29072,32.65,28.95,-12.50
2-September-2014,1290.00,1322.00,1283.00,1309.60,1299.572636199909950472,88840,5108,115454033.00,25598,28.81,39.00,19.60
1-September-2014,1287.00,1302.00,1280.10,1289.40,1292.456906854501803259,94551,4150,122203093.00,50813,53.74,21.90,2.40
28-August-2014,1300.45,1300.45,1281.00,1287.00,1290.433457377013917270,46489,3200,59990961.00,11424,24.57,19.45,-13.45
27-August-2014,1287.55,1308.00,1285.15,1287.60,1296.335011500538836434,62171,4346,80594444.00,19931,32.06,22.85,0.05
26-August-2014,1266.30,1291.65,1259.00,1287.50,1275.300111471422780705,39472,3044,50338646.00,6693,16.96,32.65,21.20
25-August-2014,1250.55,1267.00,1247.40,1262.85,1259.175161040968822468,38810,3527,48868588.00,12952,33.37,19.60,12.30
22-August-2014,1240.00,1257.00,1231.00,1251.05,1245.559821133667013897,39359,2699,49023989.00,9401,23.89,26.00,11.05
21-August-2014,1249.95,1249.95,1231.00,1238.05,1239.488793896755424941,33687,2704,41754659.00,5754,17.08,18.95,-11.90
20-August-2014,1216.45,1250.80,1214.35,1244.75,1236.528654766750004845,51597,4445,63801169.00,10891,21.11,36.45,28.30
19-August-2014,1200.10,1221.00,1195.80,1216.45,1210.725916465910080399,34453,3081,41713140.00,9210,26.73,25.20,16.35
18-August-2014,1190.00,1205.00,1183.00,1200.50,1197.804774722059684025,42725,3515,51176209.00,12005,28.10,22.00,10.50
14-August-2014,1166.05,1191.75,1166.05,1182.65,1181.319659473371609582,50510,4089,59668456.00,7886,15.61,25.70,16.60
13-August-2014,1166.50,1175.00,1158.00,1164.80,1170.075437336334688845,1060854,2568,1241279208.00,1038881,97.93,17.00,-1.70
12-August-2014,1164.95,1172.00,1153.15,1163.30,1164.743664210815933478,32711,2845,38099930.00,9040,27.64,18.85,-1.65
11-August-2014,1165.00,1171.80,1155.60,1159.30,1163.236598265284535646,23635,2369,27493097.00,7376,31.21,16.20,-5.70
8-August-2014,1155.00,1170.50,1116.70,1160.00,1155.402884746223976051,36745,4001,42455279.00,7970,21.69,53.80,5.00
7-August-2014,1168.00,1176.00,1151.00,1161.90,1164.288731754312617017,55013,3950,64051016.00,14110,25.65,25.00,-6.10
6-August-2014,1175.00,1183.60,1163.30,1166.30,1172.975930431181738185,38638,3504,45321444.00,7290,18.87,20.30,-8.70
5-August-2014,1185.50,1189.75,1168.50,1177.45,1179.645000641217458213,46786,3760,55190871.00,10869,23.23,21.25,-8.05
4-August-2014,1169.00,1185.00,1169.00,1178.95,1177.506813355356300141,33904,3172,39922191.00,6998,20.64,16.00,9.95
1-August-2014,1165.25,1199.35,1157.95,1164.85,1176.310741378211257729,78435,7200,92263933.00,17243,21.98,41.40,-0.40
